property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
7611,Florida,Jacksonville,510779,1892,4,2,0.36,2016,1532.337,Yes,Yes,1,3,2,No,2.5,4395
7612,Texas,Houston,427208,2568,2,4,0.57,1977,640.812,Yes,No,0,10,48,No,2.5,3617
7613,California,San Francisco,2072125,1696,2,1,1.0,1986,5180.3125,Yes,No,1,6,50,No,1.5,3008
7614,New York,New York City,1828644,2481,5,4,1.85,1984,5485.932,No,No,2,2,31,No,2.5,3315
7615,Florida,Jacksonville,449944,1804,1,4,0.84,2011,674.916,No,No,0,2,66,Yes,0.5,3385
7616,Texas,San Antonio,433308,2520,5,3,0.21,1982,1083.27,No,Yes,0,6,49,Yes,2.5,1165
7617,Florida,Tampa,545055,3823,5,1,0.15,2012,1635.165,Yes,Yes,1,3,81,Yes,0.5,3193
7618,Florida,Orlando,336155,3739,2,1,0.5,2017,504.2325,No,Yes,0,3,85,No,0.5,5275
7619,New York,New York City,1886057,3644,4,3,0.2,2016,4715.1425,No,Yes,2,7,41,Yes,2.5,5149
7620,California,San Diego,1115709,2638,3,2,0.81,2019,3347.127,Yes,No,2,1,12,No,1.5,2931
7621,New York,Albany,367967,2332,5,1,0.83,2013,551.9505,Yes,Yes,1,6,3,No,2.5,3207
7622,California,Sacramento,761464,2430,4,1,1.95,1972,1903.66,Yes,No,3,2,67,Yes,2.5,5177
7623,Florida,Tampa,694705,631,5,4,0.68,2022,2084.1150000000002,Yes,No,0,7,25,No,0.5,4357
7624,Texas,Houston,425183,2568,4,3,1.24,1981,637.7745,Yes,Yes,0,2,24,Yes,0.5,2176
7625,New York,Albany,333208,3574,1,4,1.66,1998,833.02,No,No,2,3,40,Yes,1.5,3339
7626,California,Sacramento,417522,3267,3,2,1.07,1970,1252.566,No,Yes,2,9,31,Yes,0.5,5174
7627,Florida,Orlando,609546,3750,2,4,1.42,2001,914.3190000000001,No,No,2,10,3,Yes,1.5,2503
7628,California,San Diego,1018706,3930,1,2,1.95,2006,2546.765,Yes,Yes,3,6,10,No,0.5,5710
7629,California,Sacramento,569083,3525,5,1,0.72,1989,1707.249,No,Yes,0,2,92,Yes,2.5,1372
7630,California,Los Angeles,1240970,2822,5,3,0.24,1977,1861.455,Yes,Yes,1,9,64,Yes,1.5,3563
7631,Florida,Orlando,527021,614,3,4,0.92,2006,1317.5525,Yes,Yes,2,5,97,Yes,2.5,2594
7632,Texas,Dallas,969390,3722,3,4,1.13,2000,2908.17,No,No,3,6,22,No,1.5,2660
7633,Texas,Houston,314040,706,3,1,1.2,2000,471.06,Yes,Yes,3,7,17,No,2.5,4228
7634,Texas,San Antonio,548333,1068,5,2,1.5,1994,1370.8325,Yes,Yes,2,3,41,No,1.5,1174
7635,California,San Diego,1236026,801,5,1,1.81,2019,3708.078,No,Yes,2,4,52,No,0.5,2185
7636,Florida,Tampa,696142,3889,2,3,1.05,2009,1044.213,Yes,Yes,1,8,4,No,1.5,1159
7637,California,Los Angeles,886070,3712,3,4,0.37,2014,2215.175,No,Yes,0,9,52,No,2.5,5138
7638,Texas,Dallas,552007,2511,4,1,0.87,2018,1656.021,Yes,No,2,5,18,No,1.5,2884
7639,Texas,Houston,668675,2394,2,2,0.4,1977,1003.0125,Yes,No,3,6,86,No,2.5,4270
7640,Florida,Jacksonville,521153,2008,4,4,0.45,1999,1302.8825,No,Yes,3,3,51,No,0.5,4731
7641,California,San Francisco,1198554,1516,1,3,0.1,1999,3595.6620000000003,No,No,3,10,5,Yes,1.5,5670
7642,New York,New York City,851377,935,3,4,1.87,1996,1277.0655,Yes,No,1,10,55,No,1.5,3273
7643,New York,Buffalo,268861,2284,2,3,1.52,2004,672.1525,Yes,Yes,3,10,80,No,1.5,1482
7644,Texas,Dallas,796961,2752,2,3,0.29,2019,2390.8830000000003,Yes,No,2,7,76,No,0.5,1049
7645,Florida,Miami,1134900,2850,1,3,1.85,2013,1702.3500000000001,Yes,No,0,8,42,No,2.5,2935
7646,California,Sacramento,706981,3766,1,4,1.75,1982,1767.4525,Yes,Yes,1,6,34,Yes,0.5,4448
7647,California,Los Angeles,1748298,3848,1,3,1.83,1990,5244.894,Yes,Yes,0,5,41,Yes,2.5,5712
7648,Texas,Houston,783296,664,2,4,0.28,1978,1174.944,Yes,Yes,3,8,69,Yes,0.5,3635
7649,Texas,Houston,350557,1152,5,1,0.25,1993,876.3925,No,No,0,2,3,Yes,1.5,4565
7650,California,San Francisco,1504868,823,4,3,0.23,2017,4514.604,Yes,No,2,10,32,Yes,0.5,4931
7651,California,San Francisco,1284618,3027,4,2,1.94,2002,1926.9270000000001,No,Yes,1,1,44,Yes,1.5,4310
7652,Texas,Dallas,980727,2902,1,4,1.35,1970,2451.8175,Yes,Yes,0,4,60,No,0.5,3299
7653,California,San Diego,1339316,2615,5,3,0.44,1977,4017.948,Yes,Yes,3,3,65,No,0.5,4231
7654,New York,Rochester,436258,1921,5,2,1.87,1972,654.3870000000001,No,Yes,2,5,2,No,0.5,1122
7655,Texas,Dallas,992501,2818,1,4,0.94,1983,2481.2525,Yes,No,3,8,45,No,0.5,3143
7656,California,Los Angeles,1489872,1212,3,2,1.59,1983,4469.616,Yes,Yes,2,1,99,Yes,2.5,2110
7657,Texas,Austin,1002070,1251,2,2,1.31,2018,1503.105,No,Yes,1,2,8,No,0.5,5759
7658,Florida,Orlando,669871,1317,3,2,1.33,2002,1674.6775,Yes,No,2,6,58,No,0.5,4895
7659,Texas,Austin,501177,3479,5,2,0.94,1973,1503.531,No,No,2,1,51,No,1.5,1282
7660,Texas,Austin,1025049,1987,1,1,0.85,2007,1537.5735,Yes,No,0,7,56,Yes,2.5,1618
7661,Florida,Tampa,584154,3466,2,2,0.41,1994,1460.385,No,Yes,0,5,67,No,1.5,1582
7662,New York,New York City,1252914,2720,4,2,0.23,2016,3758.742,No,No,0,7,88,Yes,1.5,2526
7663,California,San Francisco,1316919,1683,5,2,1.86,2022,1975.3785,Yes,No,2,4,24,No,2.5,2265
7664,Florida,Jacksonville,434938,3102,2,1,1.88,1982,1087.345,Yes,Yes,1,6,23,Yes,1.5,5832
7665,Texas,Houston,451182,2983,2,4,1.32,2010,1353.546,Yes,Yes,2,2,22,No,2.5,3768
7666,California,Sacramento,493789,1267,3,3,0.84,2022,740.6835,No,Yes,3,3,66,No,1.5,3314
7667,Florida,Miami,977069,3795,4,2,0.15,2008,2442.6725,Yes,No,3,1,13,Yes,2.5,4297
7668,California,Los Angeles,1188192,613,3,1,0.95,1994,3564.576,No,Yes,1,6,9,No,2.5,4031
7669,California,Los Angeles,1442537,2039,3,1,1.35,2007,2163.8055,No,Yes,1,9,23,No,1.5,3597
7670,Florida,Jacksonville,540577,2674,3,1,0.67,1978,1351.4425,No,Yes,1,1,25,Yes,2.5,2074
7671,California,San Francisco,2121291,1673,3,3,0.75,2007,6363.8730000000005,Yes,No,3,6,86,Yes,2.5,5734
7672,New York,Buffalo,214849,2834,5,1,1.0,2012,322.2735,Yes,No,3,7,47,No,2.5,5598
7673,Florida,Jacksonville,507969,3728,4,2,1.04,2007,1269.9225000000001,Yes,Yes,0,4,59,Yes,0.5,1402
7674,New York,Buffalo,269980,1370,3,2,1.51,2004,809.94,Yes,Yes,3,5,98,Yes,0.5,4652
7675,Texas,Dallas,730644,3314,5,2,1.05,2022,1095.9660000000001,Yes,No,0,10,84,Yes,2.5,2014
7676,California,San Francisco,2483782,1589,5,3,1.71,1998,6209.455,Yes,No,1,2,52,Yes,1.5,1384
7677,Texas,Dallas,722010,3705,2,1,1.02,2019,2166.03,No,Yes,2,6,41,Yes,0.5,4142
7678,Texas,Dallas,871563,1137,2,2,0.16,1983,1307.3445,Yes,Yes,2,4,17,No,0.5,4259
7679,California,San Diego,1295352,2620,1,2,0.37,2007,3238.38,No,Yes,0,1,40,No,0.5,4531
7680,Florida,Jacksonville,446169,1535,5,4,1.46,2003,1338.507,Yes,Yes,3,10,28,No,1.5,4527
7681,California,San Francisco,1600296,3018,1,4,0.96,1994,2400.444,No,Yes,1,1,41,No,0.5,2106
7682,Texas,Austin,711734,2733,5,4,0.98,2011,1779.335,No,Yes,2,10,79,Yes,0.5,3066
7683,Texas,San Antonio,515245,2807,3,2,1.96,1997,1545.7350000000001,No,Yes,1,10,78,No,1.5,3770
7684,Florida,Jacksonville,539134,3072,3,3,1.19,2020,808.701,Yes,Yes,2,9,73,No,0.5,4866
7685,California,San Francisco,1495417,2502,1,2,0.32,1999,3738.5425,Yes,Yes,3,2,6,Yes,0.5,3480
7686,Texas,San Antonio,319214,2335,3,1,0.92,2008,957.642,Yes,Yes,1,10,22,Yes,2.5,3613
7687,New York,Albany,334611,3777,3,4,1.17,2006,501.9165,Yes,Yes,3,3,1,Yes,0.5,1329
7688,Texas,Dallas,496265,2014,2,1,0.17,2016,1240.6625000000001,Yes,Yes,1,1,96,No,1.5,1793
7689,Texas,San Antonio,506146,2922,3,4,0.79,2011,1518.438,Yes,Yes,2,3,89,Yes,0.5,5103
7690,Florida,Tampa,365958,1912,2,3,1.94,1971,548.937,No,Yes,2,6,27,No,1.5,1536
7691,New York,New York City,1527979,2637,4,3,1.53,1990,3819.9475,No,Yes,1,9,15,Yes,1.5,3170
7692,Texas,Dallas,596328,857,5,3,0.81,2003,1788.984,Yes,No,2,4,97,No,1.5,5017
7693,Texas,Dallas,991290,1562,2,1,0.6,1988,1486.935,No,No,1,4,44,Yes,1.5,3562
7694,New York,Albany,349887,1843,2,3,0.64,2009,874.7175,No,Yes,0,6,31,Yes,0.5,2077
7695,California,San Francisco,2311059,3621,2,3,1.67,2007,6933.177000000001,Yes,Yes,1,1,69,Yes,2.5,2766
7696,California,Los Angeles,910083,3174,5,4,0.86,2000,1365.1245000000001,No,Yes,3,3,60,No,1.5,4907
7697,Texas,Houston,382624,1132,5,1,1.7,1995,956.5600000000001,No,Yes,3,2,97,Yes,2.5,2531
7698,Texas,Houston,668637,2469,5,2,1.83,1981,2005.911,Yes,Yes,2,7,44,No,1.5,1149
7699,California,San Francisco,1021643,3730,3,3,0.98,1999,1532.4645,No,Yes,2,2,41,No,1.5,1167
7700,Florida,Miami,560252,1983,2,2,1.9,1995,1400.63,No,No,2,4,79,Yes,0.5,3898
7701,New York,New York City,1153724,2253,5,2,0.67,2017,3461.172,Yes,No,0,4,56,Yes,0.5,1600
7702,New York,Buffalo,341406,712,4,2,0.59,2000,512.109,No,Yes,0,7,63,Yes,1.5,2909
7703,Florida,Miami,598856,1899,5,2,0.3,2017,1497.14,No,No,1,10,29,Yes,1.5,2169
7704,Florida,Jacksonville,312977,2904,1,3,0.57,1984,938.931,No,No,2,10,100,Yes,1.5,2266
7705,Florida,Jacksonville,512933,928,1,3,1.57,1979,769.3995,No,Yes,1,2,14,Yes,2.5,5974
7706,Florida,Tampa,874840,3424,2,3,0.87,2005,2187.1,Yes,No,1,4,84,No,1.5,2211
7707,Florida,Tampa,631950,3906,2,1,0.38,2009,1895.8500000000001,Yes,Yes,2,3,93,Yes,0.5,3226
7708,Florida,Tampa,858173,650,2,1,0.3,1995,1287.2595000000001,No,Yes,2,9,7,Yes,1.5,3559
7709,New York,Albany,300860,2301,3,2,1.03,1978,752.15,No,Yes,3,5,3,No,1.5,5390
7710,Florida,Jacksonville,250290,820,1,4,1.12,2022,750.87,No,Yes,2,7,74,No,0.5,4674
7711,California,Sacramento,704561,3430,1,1,1.61,1986,1056.8415,Yes,No,3,10,53,No,1.5,3522
7712,Florida,Tampa,749086,3243,2,2,1.46,1975,1872.7150000000001,No,Yes,0,6,87,Yes,2.5,5455
7713,Florida,Tampa,383397,1853,1,2,0.42,1991,1150.191,No,Yes,3,8,100,Yes,1.5,2008
7714,New York,Rochester,355311,821,1,3,0.63,1985,532.9665,Yes,No,1,7,25,No,0.5,2384
7715,New York,Rochester,266186,1542,3,3,1.42,1991,665.465,No,No,1,10,32,Yes,2.5,1158
7716,Florida,Tampa,585319,1677,4,1,0.44,2022,1755.957,No,No,0,10,55,No,2.5,3014
7717,New York,Rochester,365162,2254,2,3,1.63,2008,547.743,Yes,No,0,9,16,No,0.5,3391
7718,Texas,San Antonio,402088,2558,4,1,1.35,2021,1005.22,No,No,1,9,76,Yes,1.5,5456
7719,New York,Buffalo,269616,1896,4,3,1.12,1973,808.8480000000001,No,Yes,3,4,19,No,0.5,1920
7720,New York,Buffalo,278508,2845,3,4,1.32,1973,417.762,Yes,Yes,0,4,72,Yes,1.5,5822
7721,New York,Rochester,317296,2775,1,3,0.29,1978,793.24,Yes,No,0,4,42,Yes,0.5,2291
7722,New York,Buffalo,342346,2227,2,1,1.14,1983,1027.038,Yes,No,2,9,2,Yes,1.5,1242
7723,California,San Francisco,2020516,1632,5,2,0.96,2011,3030.774,Yes,No,1,6,6,No,0.5,3956
7724,California,Sacramento,423304,1586,4,1,1.07,2020,1058.26,Yes,No,2,3,100,No,2.5,1591
7725,California,San Diego,808774,826,4,3,0.74,1995,2426.322,No,Yes,0,5,26,Yes,1.5,1318
7726,Florida,Tampa,557123,3205,3,2,0.99,1972,835.6845000000001,No,Yes,2,10,93,Yes,2.5,5739
7727,Florida,Orlando,576849,3805,4,3,1.78,2001,1442.1225,Yes,Yes,1,10,68,Yes,1.5,3368
7728,Texas,Dallas,692150,2587,4,3,0.76,1980,2076.45,Yes,No,1,4,42,Yes,0.5,1278
7729,California,San Diego,940698,3687,4,3,0.19,2020,1411.047,Yes,Yes,1,5,50,No,0.5,2472
7730,Florida,Tampa,553439,2862,3,2,0.59,1972,1383.5975,Yes,Yes,3,8,34,No,1.5,5794
7731,New York,Rochester,290963,3783,1,3,0.96,1982,872.889,Yes,No,0,8,63,Yes,0.5,4220
7732,New York,Buffalo,361613,1454,4,4,1.11,2013,542.4195,Yes,No,2,6,91,No,0.5,2825
7733,California,Los Angeles,1327735,3828,2,1,0.91,1982,3319.3375,No,No,0,8,100,Yes,2.5,5326
7734,Texas,Austin,1051444,3072,4,4,1.67,1993,3154.332,No,No,2,8,4,No,0.5,4413
7735,Texas,San Antonio,417631,2075,4,4,1.84,1989,626.4465,Yes,Yes,0,6,33,Yes,1.5,4768
7736,New York,New York City,1144897,2965,2,1,1.02,1979,2862.2425,Yes,Yes,3,3,58,Yes,1.5,1335
7737,Texas,Houston,806218,3007,3,1,0.24,1992,2418.654,Yes,Yes,0,9,93,No,0.5,4601
7738,California,Los Angeles,863394,1535,5,2,0.9,2021,1295.0910000000001,Yes,Yes,1,8,54,Yes,1.5,5339
7739,New York,Buffalo,205335,1557,2,4,0.44,2011,513.3375,No,No,2,4,25,No,2.5,3748
7740,Florida,Jacksonville,435711,3567,5,4,0.64,2002,1307.133,No,No,2,5,26,No,0.5,3280
7741,Florida,Orlando,765012,3549,1,1,1.68,2004,1147.518,No,Yes,2,4,73,No,1.5,3653
7742,Texas,San Antonio,406850,1919,1,3,1.12,1983,1017.125,No,No,1,1,91,No,2.5,4735
7743,New York,Buffalo,349631,2845,4,4,1.67,2022,1048.893,Yes,Yes,3,7,33,No,2.5,2196
7744,New York,Buffalo,373413,2193,4,2,1.97,1985,560.1195,Yes,No,0,5,71,Yes,2.5,2318
7745,Florida,Orlando,582701,3045,3,3,1.14,1999,1456.7525,Yes,Yes,3,9,96,No,0.5,4880
7746,New York,New York City,1236997,3237,5,4,1.83,1988,3710.991,No,No,2,8,81,Yes,2.5,5632
7747,New York,Buffalo,297074,841,1,3,1.4,2002,445.611,Yes,Yes,2,2,66,Yes,2.5,4669
7748,New York,Albany,320575,3076,1,4,0.29,2010,801.4375,No,Yes,3,10,66,No,0.5,4286
7749,Texas,San Antonio,584992,3258,4,3,0.89,1971,1754.976,Yes,Yes,2,2,28,Yes,1.5,4161
7750,New York,Albany,413216,2653,4,4,1.35,2019,619.8240000000001,Yes,No,0,9,99,No,1.5,2233
7751,California,Los Angeles,804616,2414,3,1,1.44,2007,2011.54,Yes,Yes,2,10,83,No,2.5,5554
7752,Texas,Austin,695980,3989,4,1,1.74,2018,2087.94,No,Yes,2,5,100,Yes,2.5,4107
7753,New York,Buffalo,364835,3883,4,2,1.31,1977,547.2525,Yes,No,0,4,23,Yes,0.5,2848
7754,New York,Rochester,283124,1896,3,4,0.27,1989,707.8100000000001,Yes,No,3,7,4,Yes,2.5,1635
7755,California,Los Angeles,1283513,3755,4,2,0.37,1972,3850.539,No,Yes,2,9,90,No,2.5,2782
7756,Texas,San Antonio,383662,2247,4,1,0.72,1990,575.493,No,No,3,3,79,Yes,1.5,1230
7757,Florida,Jacksonville,411942,3357,4,4,0.66,1970,1029.855,Yes,Yes,1,2,43,Yes,2.5,1214
7758,Florida,Orlando,309534,959,5,1,0.52,1990,928.602,Yes,No,0,1,9,No,1.5,1170
7759,Texas,San Antonio,520065,1764,1,3,1.27,2019,780.0975,No,Yes,1,2,98,Yes,2.5,1192
7760,New York,Buffalo,332763,2133,2,1,0.92,1977,831.9075,Yes,No,2,8,33,Yes,1.5,3946
7761,New York,Buffalo,242042,3844,1,3,1.4,1971,726.126,No,No,1,6,13,No,2.5,4536
7762,Florida,Tampa,590763,3691,5,1,0.84,1992,886.1445,Yes,Yes,3,3,71,Yes,0.5,3576
7763,Florida,Miami,815747,2600,2,3,0.62,2010,2039.3675,No,No,0,10,7,No,0.5,5221
7764,Florida,Orlando,344377,1102,1,1,1.15,2022,1033.131,No,Yes,0,8,50,No,0.5,5326
7765,California,San Francisco,2088281,2189,3,1,0.28,1980,3132.4215,Yes,No,0,5,40,Yes,2.5,3755
7766,Florida,Orlando,396492,2874,5,4,1.98,1985,991.23,Yes,Yes,0,6,53,Yes,2.5,5100
7767,California,San Diego,749836,708,3,4,1.35,1978,2249.5080000000003,Yes,Yes,2,7,81,Yes,1.5,1181
7768,Texas,Austin,966960,1342,3,4,0.33,2018,1450.44,Yes,No,3,4,90,No,0.5,2336
7769,New York,New York City,1912782,1943,1,2,1.28,2001,4781.955,Yes,Yes,2,7,38,No,1.5,4677
7770,Florida,Miami,742220,3979,2,2,0.24,2016,2226.66,No,No,0,10,35,Yes,0.5,1905
7771,New York,Albany,383364,1410,4,3,1.06,2008,575.046,No,No,3,7,45,No,0.5,4877
7772,New York,New York City,910532,3758,4,2,0.65,2005,2276.33,No,No,2,9,4,Yes,2.5,2666
7773,Florida,Jacksonville,471586,1385,5,2,1.43,1992,1414.758,Yes,No,1,3,80,No,2.5,5360
7774,Florida,Miami,618090,827,3,1,1.03,2016,927.135,Yes,Yes,3,5,59,Yes,0.5,2079
7775,Texas,San Antonio,270936,1451,5,3,1.59,2018,677.34,Yes,Yes,3,5,50,Yes,2.5,4656
7776,California,San Francisco,2459697,3981,1,2,0.54,1999,7379.091,No,No,1,9,64,Yes,1.5,5706
7777,California,San Diego,996314,1427,3,4,1.35,1979,1494.471,No,No,0,8,96,No,0.5,5706
7778,New York,Rochester,277020,978,4,4,1.41,2000,692.5500000000001,No,Yes,1,6,88,No,1.5,3564
7779,Florida,Tampa,800488,2206,1,2,1.01,2013,2401.464,Yes,No,3,8,20,Yes,0.5,5103
7780,Texas,Austin,622043,2625,1,1,1.73,1995,933.0645000000001,No,No,1,10,8,No,1.5,4088
7781,Texas,Dallas,844555,3032,5,4,0.38,2017,2111.3875,No,No,1,1,39,Yes,1.5,1101
7782,Texas,Houston,573129,2760,5,4,1.54,2008,1719.387,No,Yes,0,6,67,No,1.5,2975
7783,Texas,San Antonio,389355,3964,2,1,0.35,2011,584.0325,Yes,Yes,1,4,72,No,2.5,4128
7784,Texas,Austin,1153388,3976,4,4,0.4,1999,2883.4700000000003,Yes,Yes,0,4,98,Yes,0.5,2106
7785,California,San Diego,719635,2938,4,1,0.48,1971,2158.905,Yes,Yes,3,7,14,Yes,1.5,2292
7786,California,Los Angeles,1656730,1728,5,3,1.36,1998,2485.0950000000003,Yes,Yes,2,10,84,No,1.5,1932
7787,California,Los Angeles,1009884,2586,4,1,1.31,2001,2524.71,No,No,1,9,21,Yes,0.5,3349
7788,Florida,Orlando,681724,890,4,3,0.95,2013,2045.172,No,Yes,1,1,37,Yes,0.5,3978
7789,New York,Buffalo,271317,3324,1,1,0.7,2020,406.9755,No,Yes,3,4,67,Yes,1.5,5475
7790,Texas,Dallas,678615,659,3,2,1.26,2007,1696.5375000000001,Yes,Yes,3,6,73,No,1.5,1451
7791,Florida,Jacksonville,464633,1935,3,4,0.37,1990,1393.8990000000001,Yes,Yes,2,6,26,No,2.5,4800
7792,Texas,Dallas,501266,705,2,3,1.29,1996,751.899,No,Yes,2,8,83,Yes,2.5,3136
7793,California,San Diego,1326309,3270,3,4,0.12,2021,3315.7725,Yes,Yes,0,6,81,No,2.5,4760
7794,Florida,Orlando,687166,2736,4,1,0.37,1993,2061.498,No,No,1,6,32,No,1.5,4228
7795,California,San Diego,1328316,3939,1,1,1.45,2003,1992.474,Yes,No,3,4,3,No,1.5,3184
7796,Texas,Dallas,900262,3389,3,4,1.76,1992,2250.655,Yes,Yes,2,8,56,Yes,2.5,1149
7797,Texas,San Antonio,420750,3790,4,2,0.24,2021,1262.25,No,Yes,1,3,24,Yes,2.5,1986
7798,New York,New York City,1968493,1499,4,2,1.31,1983,2952.7395,Yes,Yes,2,4,76,No,0.5,2556
7799,Texas,Houston,341583,3092,5,4,0.22,2008,853.9575,No,No,1,3,60,No,1.5,5783
7800,California,Sacramento,764205,2052,5,2,1.77,1974,2292.6150000000002,Yes,Yes,3,1,16,No,2.5,5444
7801,Texas,Houston,665244,1606,3,1,0.84,2022,997.866,Yes,Yes,2,4,77,Yes,1.5,1388
7802,New York,Rochester,318147,2569,5,4,1.51,1978,795.3675000000001,Yes,Yes,2,5,25,No,1.5,3702
7803,New York,Albany,439425,905,4,4,0.43,2014,1318.275,Yes,No,2,10,94,Yes,1.5,5420
7804,California,Sacramento,852552,3262,4,4,1.74,2016,1278.828,No,Yes,2,5,64,Yes,2.5,2866
7805,Florida,Orlando,343042,801,5,4,0.92,2006,857.605,Yes,No,1,9,39,Yes,2.5,3619
7806,Texas,Houston,655269,3591,1,2,0.5,1977,1965.807,No,Yes,2,4,77,Yes,1.5,1392
7807,New York,Buffalo,372068,1646,5,2,1.19,1976,558.102,No,No,1,2,96,No,2.5,5026
7808,Texas,Dallas,476604,3761,1,3,0.65,1999,1191.51,No,Yes,1,10,48,No,2.5,1846
7809,Texas,San Antonio,305918,1070,5,3,0.65,1981,917.754,No,No,2,7,68,No,0.5,5148
7810,Florida,Tampa,734369,3764,4,3,0.32,1989,1101.5535,Yes,No,2,9,48,Yes,0.5,4690
7811,New York,New York City,1575344,3626,4,1,0.51,1998,3938.36,No,Yes,2,4,5,Yes,2.5,5390
7812,Texas,Austin,1093170,3956,5,3,1.62,1981,3279.51,Yes,Yes,3,4,91,No,0.5,4115
7813,New York,New York City,1361110,2956,2,4,1.09,1989,2041.665,Yes,No,1,9,74,No,2.5,2765
7814,California,San Diego,1435192,1332,1,1,0.77,1991,3587.98,Yes,Yes,1,4,61,Yes,2.5,4489
7815,California,San Francisco,2052776,3183,2,2,1.87,2015,6158.328,Yes,No,2,5,52,Yes,0.5,3524
7816,Texas,Houston,347259,975,4,1,1.62,1992,520.8885,No,Yes,0,1,84,Yes,2.5,2162
7817,New York,Rochester,258527,3146,1,1,0.69,2017,646.3175,No,No,3,2,55,No,2.5,4733
7818,Texas,Houston,819193,3283,5,4,0.31,2014,2457.579,No,Yes,1,7,4,No,0.5,2419
7819,New York,Albany,310535,741,1,2,0.45,1995,465.8025,No,Yes,3,8,74,No,1.5,5135
7820,New York,Buffalo,349016,3723,1,3,1.38,2014,872.54,Yes,Yes,3,9,65,No,0.5,1017
7821,Florida,Orlando,733506,3741,3,3,1.17,2016,2200.518,Yes,No,3,6,67,Yes,0.5,4336
7822,Florida,Orlando,411477,2907,1,3,1.96,2012,617.2155,Yes,No,1,4,85,No,2.5,2296
7823,Florida,Jacksonville,450772,2321,4,2,0.13,1997,1126.93,No,No,2,4,40,No,0.5,2044
7824,Texas,Austin,988774,2507,2,1,1.77,2009,2966.322,Yes,Yes,0,9,11,No,0.5,1030
7825,Florida,Jacksonville,524582,3964,2,4,0.13,1978,786.873,Yes,No,2,4,98,Yes,0.5,1844
7826,Florida,Orlando,626488,2439,5,2,0.91,1974,1566.22,No,No,0,3,89,Yes,1.5,3923
7827,California,Los Angeles,1019712,3025,3,4,1.84,1971,3059.136,Yes,Yes,1,2,70,No,1.5,1844
7828,New York,New York City,1775509,3710,2,2,1.35,2011,2663.2635,Yes,No,0,7,20,No,2.5,5689
7829,New York,New York City,1968703,947,2,2,1.21,1997,4921.7575,No,Yes,2,4,20,Yes,2.5,3485
7830,Florida,Miami,570388,2201,1,2,0.7,1982,1711.164,Yes,Yes,1,6,40,Yes,0.5,4868
7831,New York,Albany,372249,1427,4,1,1.94,1984,558.3735,No,No,2,4,34,No,2.5,5953
7832,California,San Diego,923227,3153,4,4,0.42,2022,2308.0675,No,Yes,3,1,7,No,0.5,4588
7833,California,San Diego,1324079,3029,5,3,0.61,1983,3972.237,No,Yes,3,9,47,Yes,2.5,4961
7834,Florida,Miami,1148653,1024,4,4,0.96,2012,1722.9795000000001,Yes,Yes,2,1,48,No,0.5,2313
7835,California,San Diego,810883,2423,2,3,0.34,2015,2027.2075,No,Yes,2,3,29,Yes,2.5,1504
7836,New York,Rochester,399865,2059,1,4,0.9,2008,1199.595,No,No,3,3,47,No,2.5,1793
7837,Texas,Austin,930282,921,4,2,0.17,1983,1395.423,No,No,0,7,2,Yes,2.5,2986
7838,New York,Albany,371135,2897,3,1,1.86,1972,927.8375,Yes,No,2,1,4,Yes,0.5,2754
7839,Texas,Houston,671488,2367,3,2,0.71,1979,2014.464,No,Yes,3,6,81,Yes,0.5,4284
7840,Florida,Tampa,661322,779,3,1,1.3,2022,991.9830000000001,Yes,No,0,1,55,No,1.5,5156
7841,Texas,Dallas,601769,1603,4,2,1.75,2007,1504.4225000000001,No,Yes,1,7,21,No,0.5,4290
7842,California,Los Angeles,1915076,2312,1,3,1.65,1975,5745.228,No,Yes,0,4,67,Yes,1.5,4706
7843,New York,Buffalo,317784,628,4,3,1.76,1989,476.676,No,No,3,1,41,Yes,1.5,2023
7844,Texas,Houston,731585,3997,2,2,1.47,2004,1828.9625,Yes,Yes,2,8,50,No,0.5,1282
7845,New York,Buffalo,345256,2633,4,4,0.47,2017,1035.768,Yes,No,1,10,26,No,0.5,1837
7846,Florida,Tampa,589883,1337,3,3,0.8,2012,884.8245000000001,Yes,No,2,6,21,Yes,1.5,3725
7847,Florida,Jacksonville,394228,2834,3,2,1.07,1989,985.57,No,No,1,5,20,Yes,2.5,5825
7848,California,San Francisco,1395627,654,1,1,0.74,2018,4186.881,No,No,1,6,52,Yes,2.5,5050
7849,Florida,Orlando,577818,3525,5,1,1.91,2013,866.727,Yes,Yes,0,8,47,Yes,2.5,1537
7850,Texas,Houston,368460,3161,3,1,1.63,1972,921.15,No,Yes,2,6,92,No,1.5,5391
7851,Florida,Tampa,874864,2033,3,1,1.62,1973,2624.592,No,No,3,2,71,Yes,2.5,2828
7852,California,Sacramento,545713,2664,5,4,0.79,1980,818.5695000000001,Yes,No,1,6,23,Yes,1.5,4884
7853,New York,New York City,1792003,687,4,4,1.53,2010,4480.0075,No,Yes,2,9,17,Yes,1.5,4611
7854,New York,New York City,1824199,3894,3,4,1.27,2000,5472.597,No,No,0,1,31,No,0.5,1843
7855,Florida,Jacksonville,563051,1681,1,2,0.81,1998,844.5765,No,No,0,2,72,Yes,0.5,5730
7856,Texas,Dallas,834355,3351,4,3,0.69,2007,2085.8875,Yes,Yes,2,3,41,Yes,2.5,4341
